fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
27/03/2020,23,7,Argentina,Santa Fe,Pueblo Andino,674,1,18,0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,santa-fe
27/03/2020,23,7,Argentina,Santa Fe,Venado Tuerto,675,1,18,0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,santa-fe
27/03/2020,23,7,Argentina,Santa Fe,Villa Constitución,676,1,18,0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,santa-fe
27/03/2020,23,7,Argentina,Entre Ríos,,679,3,18,0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,entre-rios
27/03/2020,23,7,Argentina,Neuquén,,683,4,19,1,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,neuquen
27/03/2020,23,7,Argentina,Mendoza,,684,1,20,1,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,mendoza
27/03/2020,23,7,Argentina,Río Negro,,687,3,21,1,,,,,transmision comunitaria,informe nacional,https://www.rionegro.gov.ar/?contID=58359,,rio-negro
27/03/2020,23,7,Argentina,Corrientes,,690,3,21,0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,corrientes
27/03/2020,23,7,Argentina,Santiago del Estero,,691,1,21,0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,santiago-del-estero
27/03/2020,23,7,Argentina,Misiones,Posadas,692,1,21,0,,,,,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,,misiones
27/03/2020,23,7,Argentina,Indeterminado,,692,0,21,0,80,33,2817,3507,transmision comunitaria,informe nacional,https://www.argentina.gob.ar/sites/default/files/27-03-20-reporte-diario-vespertino-covid-19.pdf,"""*El total de los casos fue de 101. Se suman en esta lista, 16 casos (anteriores) que en eldía de ayer figuraban sin localidad de residencia y hoy se agruparon en las jurisdiccionescorrespondientes.""Se asigno el fallecido con provincia indeterminada a este registro hasta que sepamos a que provincia corresponde.
No se informas mas las provincias de los fallecidos, tuvimos que encontrar la ubicación provincial de fallecidos por partes provinciales y otras fuentes. Resta la ubicación de 1 fallecido.",no-data
28/03/2020,24,8,Argentina,Buenos Aires,,700,8,22,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,buenos-aires
28/03/2020,24,8,Argentina,CABA,,718,18,23,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,capital-federal
28/03/2020,24,8,Argentina,Santa Fe,Rafaela,722,4,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
28/03/2020,24,8,Argentina,Santa Fe,Santa Fe,726,4,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
28/03/2020,24,8,Argentina,Santa Fe,Rosario,729,3,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
28/03/2020,24,8,Argentina,Santa Fe,Santo Tomé ,730,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
28/03/2020,24,8,Argentina,Santa Fe,Chabás,731,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
28/03/2020,24,8,Argentina,Chaco,,736,5,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,chaco
28/03/2020,24,8,Argentina,Córdoba,,737,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,1 caso reclasificado el 28-3 a Cordoba.,cordoba
28/03/2020,24,8,Argentina,Tierra del Fuego,,741,4,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,tierra-del-fuego
28/03/2020,24,8,Argentina,Neuquén,Capital,742,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,neuquen
28/03/2020,24,8,Argentina,Neuquén,Las lajas,743,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,neuquen
28/03/2020,24,8,Argentina,Mendoza,,744,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,mendoza
28/03/2020,24,8,Argentina,Corrientes,Capital,746,2,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,corrientes
28/03/2020,24,8,Argentina,Indeterminado,,746,0,23,0,91,44,3215,3960,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/28-03-20-reporte-vespertino-covid-19.pdf,,no-data
29/03/2020,25,9,Argentina,Buenos Aires,,762,16,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,buenos-aires
29/03/2020,25,9,Argentina,CABA,,775,13,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,capital-federal
29/03/2020,25,9,Argentina,Chaco,,779,4,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,chaco
29/03/2020,25,9,Argentina,Santa Fe,Rosario,786,7,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,santa-fe
29/03/2020,25,9,Argentina,Santa Fe,Gálvez,789,3,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,santa-fe
29/03/2020,25,9,Argentina,Santa Fe,Arroyo seco,791,2,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,santa-fe
29/03/2020,25,9,Argentina,Santa Fe,Santa Fe,792,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,santa-fe
29/03/2020,25,9,Argentina,Córdoba,,810,18,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,cordoba
29/03/2020,25,9,Argentina,Tierra del Fuego,,814,4,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,tierra-del-fuego
29/03/2020,25,9,Argentina,San Juan,,815,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,san-juan
29/03/2020,25,9,Argentina,Corrientes,,816,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,corrientes
29/03/2020,25,9,Argentina,La Pampa,,818,2,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,la-pampa
29/03/2020,25,9,Argentina,La Rioja,,819,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,la-rioja
29/03/2020,25,9,Argentina,Mendoza,,820,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,mendoza
29/03/2020,25,9,Argentina,Misiones,Puerto Iguazú,821,1,23,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,misiones
29/03/2020,25,9,Argentina,Tucumán,,821,0,24,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,tucuman
29/03/2020,25,9,Argentina,Indeterminado,,821,0,24,0,228,53,3580,4400,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/29-03-20_reporte_vespertino_covid_19.pdf,,no-data
30/03/2020,26,10,Argentina,Buenos Aires,,857,36,26,2,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,buenos-aires
30/03/2020,26,10,Argentina,CABA,,891,34,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,capital-federal
30/03/2020,26,10,Argentina,Chaco,,903,12,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,chaco
30/03/2020,26,10,Argentina,Santa Fe,Rosario,917,14,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
30/03/2020,26,10,Argentina,Santa Fe,Villa Constitución,919,2,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
30/03/2020,26,10,Argentina,Santa Fe,Armstrong,921,2,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
30/03/2020,26,10,Argentina,Santa Fe,Rafaela,922,1,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
30/03/2020,26,10,Argentina,Santa Fe,Funes,923,1,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
30/03/2020,26,10,Argentina,Santa Fe,Roldán,924,1,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
30/03/2020,26,10,Argentina,Córdoba,,932,8,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,cordoba
30/03/2020,26,10,Argentina,Tierra del Fuego,Ushuaia,943,11,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,tierra-del-fuego
30/03/2020,26,10,Argentina,Corrientes,,953,10,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,corrientes
30/03/2020,26,10,Argentina,Entre Ríos,,956,3,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,entre-rios
30/03/2020,26,10,Argentina,Mendoza,,959,3,26,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,mendoza
30/03/2020,26,10,Argentina,Neuquén,Capital,967,8,27,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,neuquen
30/03/2020,26,10,Argentina,Tucumán,,967,0,28,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,tucuman
30/03/2020,26,10,Argentina,Indeterminado,,967,0,28,0,240,55,4065,5031,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/30-03-20-reporte-vespertino-covid-19.pdf,,no-data
31/03/2020,27,11,Argentina,Buenos Aires,,984,17,28,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,buenos-aires
31/03/2020,27,11,Argentina,CABA,,1003,19,28,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,capital-federal
31/03/2020,27,11,Argentina,Chaco,,1006,3,29,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,chaco
31/03/2020,27,11,Argentina,Córdoba,,1020,14,30,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,cordoba
31/03/2020,27,11,Argentina,Corrientes,,1021,1,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,corrientes
31/03/2020,27,11,Argentina,Mendoza,,1023,2,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,mendoza
31/03/2020,27,11,Argentina,Misiones,Puerto Iguazú,1024,1,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,misiones
31/03/2020,27,11,Argentina,Río Negro,,1025,1,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,rio-negro
31/03/2020,27,11,Argentina,Santa Fe,Rosario,1032,7,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Santa Fe,Santa Fe,1036,4,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Santa Fe,Rafaela,1039,3,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Santa Fe,Pujato,1041,2,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Santa Fe,Elortondo,1043,2,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Santa Fe,Cañada de Gomez,1044,1,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Santa Fe,Pueblo Andino,1045,1,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Santa Fe,Roldán,1046,1,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Santa Fe,San Carlos Sud,1047,1,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,santa-fe
31/03/2020,27,11,Argentina,Tierra del Fuego,,1054,7,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,tierra-del-fuego
31/03/2020,27,11,Argentina,Tucumán,,1055,1,30,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,tucuman
31/03/2020,27,11,Argentina,La Rioja,,1055,0,31,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,la-rioja
31/03/2020,27,11,Argentina,Indeterminado,,1055,0,31,0,248,55,4597,5651,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/31-03-20-reporte-vespertino-covid-19.pdf,,no-data
1/04/2020,28,12,Argentina,Buenos Aires,,1065,10,33,2,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/01-04-20_reporte-vespertino_covid-19.pdf,,buenos-aires
1/04/2020,28,12,Argentina,CABA,,1075,10,34,1,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/01-04-20_reporte-vespertino_covid-19.pdf,,capital-federal
1/04/2020,28,12,Argentina,Chaco,,1087,12,34,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/01-04-20_reporte-vespertino_covid-19.pdf,,chaco
1/04/2020,28,12,Argentina,Córdoba,,1093,6,34,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/01-04-20_reporte-vespertino_covid-19.pdf,,cordoba
1/04/2020,28,12,Argentina,Corrientes,,1094,1,34,0,,,,,transmision comunitaria,informe nacional vespertino,https://www.argentina.gob.ar/sites/default/files/01-04-20_reporte-vespertino_covid-19.pdf,,corrientes
